session_id,source_folder,setting,block_id,trial_id,condition,stimulus_orientation,response_key,correct,stimulus_onset_timestamp,response_timestamp,reaction_time_ms,rt_between_100_and_1500,trial_interval_start,trial_interval_end,temporal_alignment_verified,corresponding_facial_record_count,rq1_qualified_trial,exclusion_reason
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,2,CHALLENGE,RIGHT,J_or_right_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,3,CHALLENGE,RIGHT,J_or_right_click,True,,,653.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,4,CHALLENGE,LEFT,F_or_left_click,True,,,556.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,5,CHALLENGE,LEFT,F_or_left_click,True,,,572.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,6,CHALLENGE,LEFT,F_or_left_click,True,,,546.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,7,CHALLENGE,LEFT,F_or_left_click,True,,,676.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,8,CHALLENGE,RIGHT,F_or_left_click,False,,,147.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,2,9,CHALLENGE,RIGHT,J_or_right_click,True,,,636.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,0,THREAT,LEFT,F_or_left_click,True,,,742.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,1,THREAT,LEFT,F_or_left_click,True,,,868.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,2,THREAT,LEFT,F_or_left_click,True,,,1183.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,3,THREAT,LEFT,F_or_left_click,True,,,627.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,4,THREAT,LEFT,F_or_left_click,True,,,488.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,5,THREAT,RIGHT,J_or_right_click,True,,,835.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,6,THREAT,LEFT,F_or_left_click,True,,,934.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,7,THREAT,RIGHT,J_or_right_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,8,THREAT,LEFT,J_or_right_click,False,,,839.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,3,9,THREAT,LEFT,J_or_right_click,False,,,840.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,0,CHALLENGE,LEFT,F_or_left_click,True,,,1240.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,1,CHALLENGE,RIGHT,J_or_right_click,True,,,4835.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,2,CHALLENGE,RIGHT,J_or_right_click,True,,,1814.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,3,CHALLENGE,RIGHT,J_or_right_click,True,,,1584.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,4,CHALLENGE,LEFT,J_or_right_click,False,,,848.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,5,CHALLENGE,RIGHT,F_or_left_click,False,,,644.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,6,CHALLENGE,RIGHT,F_or_left_click,False,,,2268.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,7,CHALLENGE,LEFT,F_or_left_click,True,,,1161.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,8,CHALLENGE,LEFT,J_or_right_click,False,,,2073.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,4,9,CHALLENGE,RIGHT,J_or_right_click,True,,,1314.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,0,NEUTRAL,LEFT,F_or_left_click,True,,,1184.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,1,NEUTRAL,RIGHT,J_or_right_click,True,,,1724.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,2,NEUTRAL,RIGHT,F_or_left_click,False,,,1786.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,3,NEUTRAL,RIGHT,J_or_right_click,True,,,1801.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,4,NEUTRAL,RIGHT,J_or_right_click,True,,,1025.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,5,NEUTRAL,RIGHT,J_or_right_click,True,,,765.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,6,NEUTRAL,LEFT,F_or_left_click,True,,,1505.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,7,NEUTRAL,LEFT,F_or_left_click,True,,,777.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,8,NEUTRAL,RIGHT,J_or_right_click,True,,,808.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
57432c26-5632-4f67-9045-71f88e3574c8,data5,Laboratory,5,9,NEUTRAL,LEFT,J_or_right_click,False,,,763.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,0,CHALLENGE,RIGHT,J_or_right_click,True,,,1987.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,1,CHALLENGE,LEFT,F_or_left_click,True,,,583.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,2,CHALLENGE,RIGHT,J_or_right_click,True,,,1101.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,3,CHALLENGE,RIGHT,J_or_right_click,True,,,605.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,4,CHALLENGE,LEFT,F_or_left_click,True,,,507.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,5,CHALLENGE,RIGHT,J_or_right_click,True,,,1106.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,6,CHALLENGE,LEFT,F_or_left_click,True,,,473.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,7,CHALLENGE,RIGHT,J_or_right_click,True,,,552.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,8,CHALLENGE,RIGHT,J_or_right_click,True,,,537.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,0,9,CHALLENGE,LEFT,F_or_left_click,True,,,549.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,0,THREAT,RIGHT,J_or_right_click,True,,,1229.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,1,THREAT,LEFT,F_or_left_click,True,,,837.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,2,THREAT,LEFT,J_or_right_click,False,,,1322.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,3,THREAT,RIGHT,J_or_right_click,True,,,846.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,4,THREAT,LEFT,F_or_left_click,True,,,551.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,5,THREAT,LEFT,F_or_left_click,True,,,524.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,6,THREAT,RIGHT,J_or_right_click,True,,,476.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,7,THREAT,LEFT,F_or_left_click,True,,,396.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,8,THREAT,RIGHT,J_or_right_click,True,,,451.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,1,9,THREAT,RIGHT,J_or_right_click,True,,,613.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,0,NEUTRAL,RIGHT,J_or_right_click,True,,,1348.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,1,NEUTRAL,RIGHT,J_or_right_click,True,,,963.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,2,NEUTRAL,LEFT,F_or_left_click,True,,,605.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,3,NEUTRAL,LEFT,F_or_left_click,True,,,940.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,4,NEUTRAL,LEFT,F_or_left_click,True,,,971.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,5,NEUTRAL,LEFT,F_or_left_click,True,,,5367.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,6,NEUTRAL,LEFT,F_or_left_click,True,,,744.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,7,NEUTRAL,RIGHT,J_or_right_click,True,,,834.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,8,NEUTRAL,LEFT,F_or_left_click,True,,,557.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,2,9,NEUTRAL,RIGHT,J_or_right_click,True,,,511.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,0,THREAT,LEFT,F_or_left_click,True,,,817.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,1,THREAT,LEFT,J_or_right_click,False,,,1863.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,2,THREAT,RIGHT,J_or_right_click,True,,,553.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,3,THREAT,LEFT,J_or_right_click,False,,,850.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,4,THREAT,RIGHT,J_or_right_click,True,,,1072.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,5,THREAT,RIGHT,J_or_right_click,True,,,722.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,6,THREAT,RIGHT,J_or_right_click,True,,,1205.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,7,THREAT,LEFT,J_or_right_click,False,,,630.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,8,THREAT,RIGHT,F_or_left_click,False,,,581.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,3,9,THREAT,LEFT,F_or_left_click,True,,,1028.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,0,NEUTRAL,RIGHT,J_or_right_click,True,,,1226.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,1,NEUTRAL,LEFT,F_or_left_click,True,,,714.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,2,NEUTRAL,LEFT,F_or_left_click,True,,,990.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,3,NEUTRAL,LEFT,J_or_right_click,False,,,691.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,4,NEUTRAL,LEFT,J_or_right_click,False,,,471.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,5,NEUTRAL,LEFT,F_or_left_click,True,,,796.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,6,NEUTRAL,RIGHT,J_or_right_click,True,,,579.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,7,NEUTRAL,RIGHT,J_or_right_click,True,,,567.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,8,NEUTRAL,RIGHT,J_or_right_click,True,,,549.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,4,9,NEUTRAL,RIGHT,F_or_left_click,False,,,1003.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,0,CHALLENGE,RIGHT,J_or_right_click,True,,,2840.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,1,CHALLENGE,LEFT,F_or_left_click,True,,,831.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,2,CHALLENGE,RIGHT,J_or_right_click,True,,,491.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,3,CHALLENGE,RIGHT,J_or_right_click,True,,,1361.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,4,CHALLENGE,RIGHT,F_or_left_click,False,,,1559.0,False,,,not_verifiable,,not_verifiable,rt_and_alignment_failed
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,5,CHALLENGE,LEFT,J_or_right_click,False,,,580.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,6,CHALLENGE,LEFT,F_or_left_click,True,,,789.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,7,CHALLENGE,LEFT,F_or_left_click,True,,,926.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,8,CHALLENGE,RIGHT,F_or_left_click,False,,,751.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
6e4a132e-5079-492d-850b-befb3d25aa43,data6,Home,5,9,CHALLENGE,RIGHT,J_or_right_click,True,,,459.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,0,THREAT,RIGHT,J_or_right_click,True,,,1174.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,1,THREAT,LEFT,F_or_left_click,True,,,514.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,2,THREAT,LEFT,F_or_left_click,True,,,505.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,3,THREAT,RIGHT,J_or_right_click,True,,,808.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,4,THREAT,LEFT,F_or_left_click,True,,,480.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,5,THREAT,RIGHT,J_or_right_click,True,,,418.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,6,THREAT,RIGHT,J_or_right_click,True,,,530.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,7,THREAT,RIGHT,J_or_right_click,True,,,461.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,8,THREAT,RIGHT,J_or_right_click,True,,,469.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,0,9,THREAT,RIGHT,J_or_right_click,True,,,364.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,0,CHALLENGE,LEFT,F_or_left_click,True,,,533.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,1,CHALLENGE,RIGHT,J_or_right_click,True,,,449.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,2,CHALLENGE,LEFT,F_or_left_click,True,,,641.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,3,CHALLENGE,LEFT,F_or_left_click,True,,,518.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,4,CHALLENGE,RIGHT,J_or_right_click,True,,,440.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,5,CHALLENGE,LEFT,F_or_left_click,True,,,582.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,6,CHALLENGE,LEFT,J_or_right_click,False,,,470.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,7,CHALLENGE,LEFT,J_or_right_click,False,,,1270.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,8,CHALLENGE,RIGHT,J_or_right_click,True,,,466.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,1,9,CHALLENGE,LEFT,F_or_left_click,True,,,484.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,0,NEUTRAL,RIGHT,J_or_right_click,True,,,1419.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,1,NEUTRAL,RIGHT,J_or_right_click,True,,,913.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,2,NEUTRAL,RIGHT,J_or_right_click,True,,,588.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,3,NEUTRAL,RIGHT,J_or_right_click,True,,,501.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,4,NEUTRAL,LEFT,J_or_right_click,False,,,383.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,5,NEUTRAL,LEFT,J_or_right_click,False,,,651.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,6,NEUTRAL,LEFT,J_or_right_click,False,,,753.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,7,NEUTRAL,RIGHT,J_or_right_click,True,,,1126.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,8,NEUTRAL,RIGHT,J_or_right_click,True,,,836.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,2,9,NEUTRAL,LEFT,F_or_left_click,True,,,581.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,0,NEUTRAL,LEFT,F_or_left_click,True,,,615.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,1,NEUTRAL,RIGHT,J_or_right_click,True,,,687.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,2,NEUTRAL,LEFT,F_or_left_click,True,,,849.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,3,NEUTRAL,RIGHT,J_or_right_click,True,,,554.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,4,NEUTRAL,RIGHT,J_or_right_click,True,,,530.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,5,NEUTRAL,LEFT,F_or_left_click,True,,,463.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,6,NEUTRAL,RIGHT,J_or_right_click,True,,,865.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,7,NEUTRAL,RIGHT,F_or_left_click,False,,,421.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,8,NEUTRAL,RIGHT,J_or_right_click,True,,,337.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,3,9,NEUTRAL,RIGHT,J_or_right_click,True,,,396.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,0,THREAT,LEFT,F_or_left_click,True,,,603.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,1,THREAT,RIGHT,J_or_right_click,True,,,1410.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,2,THREAT,LEFT,F_or_left_click,True,,,587.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,3,THREAT,LEFT,J_or_right_click,False,,,547.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,4,THREAT,LEFT,J_or_right_click,False,,,465.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,5,THREAT,RIGHT,J_or_right_click,True,,,906.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
3305cebf-0693-4333-a997-18495f64f80b,data7,Home,4,6,THREAT,RIGHT,J_or_right_click,True,,,621.0,True,,,not_verifiable,,not_verifiable,temporal_alignment_not_verified
