t,c,b,roival,motion,blink,ear,exposure_fluc,quality
18203,"CHALLENGE",0,38.55555555555556,0.003412425032878137,0,0.3722681552541448,0,1
18221,"CHALLENGE",0,38.666666666666664,0.0008267171213584377,0,0.3782771624780085,0.03938802083334281,1
18240,"CHALLENGE",0,38.44444444444444,0.00197936039886032,0,0.38006603138197537,0.016927083333342807,1
18259,"CHALLENGE",0,38.44444444444444,0.002692204728145993,0,0.39140539108498157,0,1
18276,"CHALLENGE",0,39.77777777777778,0.0006520122858993776,0,0.38626057081794013,0.04459635416665719,1
18326,"CHALLENGE",0,31.333333333333332,0.0017901145933008704,0,0.38182667464788644,0.008138020833342807,1
18347,"CHALLENGE",0,31.333333333333332,0.003390967468745081,0,0.36883543711994726,0,1
18371,"CHALLENGE",0,32.22222222222222,0.0013307375254491744,0,0.38895845447545613,0.0022786458333428072,1
18398,"CHALLENGE",0,32.22222222222222,0.0032009681209546016,0,0.3563152672962891,0.052408854166685614,1
18423,"CHALLENGE",0,36.44444444444444,0.0039007358931931304,0,0.3545299916703753,0.2099609375,1
18447,"CHALLENGE",0,36.44444444444444,0.0022980933258961974,0,0.34838382764709913,0,1
18475,"CHALLENGE",0,37.333333333333336,0.003344213174660316,0,0.3416660265793159,0.3307291666666572,1
18509,"CHALLENGE",0,37.333333333333336,0.0004944481643983157,0,0.363702849943848,0.4501953125,1
18531,"CHALLENGE",0,37.666666666666664,0.008163248508735054,0,0.35960297261993046,0.5419921875,1
18553,"CHALLENGE",0,38.44444444444444,0.002784727948194501,0,0.35535316045924764,0.5074869791666572,1
18570,"CHALLENGE",0,34.22222222222222,0.004365865216067413,0,0.3114754680538443,0,1
18584,"CHALLENGE",0,32.666666666666664,0.001121772621362841,0,0.3184183245030914,0.5244140625,1
18600,"CHALLENGE",0,32.666666666666664,0.008264487916721477,0,0.3079830554581529,0,1
18615,"CHALLENGE",0,30.77777777777778,0.0021262271151980586,0,0.2960744514475554,0.9345703125,1
18630,"CHALLENGE",0,30.77777777777778,0.0077771602766493735,0,0.3055544784730832,0,1
18646,"CHALLENGE",0,31.666666666666668,0.001015689487756527,0,0.2747700032139164,0.014973958333342807,1
18661,"CHALLENGE",0,36.666666666666664,0.0016706366139830492,0,0.2689159731507126,0,1
18677,"CHALLENGE",0,33.333333333333336,0.0017765137440204758,0,0.2654097819950487,0.9944661458333428,1
18692,"CHALLENGE",0,33.333333333333336,0.004761603550962501,0,0.2567121551853267,0,1
18707,"CHALLENGE",0,35,0.0035826572428963245,0,0.2604241310405527,0.9274088541666572,1
18724,"CHALLENGE",0,35,0.006231939836269946,0,0.2617232177153012,0,1
18740,"CHALLENGE",0,35,0.0015770030803416175,0,0.2501669049858181,0,1
18754,"CHALLENGE",0,36.55555555555556,0.0008206793216726571,0,0.2530432267568945,0.3629557291666572,1
18769,"CHALLENGE",0,36.55555555555556,0.0019425530487063609,1,0.22643768427226166,0,1
18784,"CHALLENGE",0,37.333333333333336,0.0012686699792475121,0,0.25686960376087964,0.134765625,1
18800,"CHALLENGE",0,28.666666666666668,0.004128650006118675,1,0.22250777423775894,0,1
